order_id,customer_id,order_date,order_status,payment_method
54660,1059,05-07-2024,Delivered,Credit Card
52281,54,2025-07-25,Delivered,Credit Card
56878,235,27/01/2026,,UPI
55327,709,2026-04-07,Returned,UPI
53965,39,2026-02-14,Delivered,Debit Card
52493,43,07-08-2025,pending,UPI
53829,727,10-03-2025,Returned,Credit Card
55286,218,15-08-2026,Delivered,Credit Card
54299,51,2026-05-22,Delivered,COD
52425,148,2026-02-13,Delivered,Debit Card
57551,363,22-05-2025,Delivered,COD
55314,78,2024-12-29,Cancelled,UPI
51736,40,2026-04-05,Cancelled,Net Banking
56734,580,2024-02-14,Delivered,UPI
55357,458,2024-05-16,Delivered,Credit Card
52064,1037,2024-02-26,Delivered,COD
56172,93,23/03/2025,Delivered,DEBIT CARD
56917,444,2026-04-04,Cancelled,UPI
54790,150,22/11/2025,Cancelled,DEBIT CARD
56115,278,28/01/2026,Delivered,UPI
56132,358,2024-10-22,Delivered,cod
51764,148,12/04/2025,Delivered,COD
54735,920,2024-02-18,Pending,Debit Card
51349,54,24/06/2026,Pending,UPI
53525,723,03-03-2025,Pending,Upi
55366,1017,04/03/2025,Delivered,UPI
52398,744,07/07/2026,Delivered,UPI
56582,315,2026-06-20,Delivered,Credit Card
53568,100,2025-11-11,Delivered,Credit Card
56523,439,06-12-2024,Delivered,UPI
53921,899,2024-05-12,Delivered,Credit Card
50858,713,23-03-2026,Pending,UPI
51417,638,2026-07-26,Pending,Net Banking
53007,382,20/08/2026,Delivered,Upi
54560,248,28-07-2026,Delivered,Debit Card
50450,849,2025-10-27,Delivered,UPI
50921,42,2026-06-11,Pending,UPI
50307,149,05/02/2025,Delivered,Credit Card
55709,363,28/06/2026,Delivered,UPI
54223,151,05-02-2025,Delivered,UPI
56088,319,13/08/2025,Delivered,UPI
51609,329,2025-10-16,PENDING,COD
54749,375,24-06-2024,Delivered,UPI
54746,474,2025-12-31,Returned,Credit Card
50830,264,09-01-2026,Cancelled,UPI
50392,417,09/08/2024,Delivered,Credit Card
54780,996,16-06-2024,Delivered,UPI
56023,251,19/08/2026,Delivered,Credit Card
53114,38,2025-04-27,Delivered,Net Banking
53493,379,2025-08-30,delivered,Credit Card
51332,243,2024-05-21,Delivered,Debit Card
52038,105,2025-08-15,Delivered,Credit Card
51325,369,2024-11-24,Pending,COD
51787,41,24/01/2026,Delivered,Debit Card
51358,925,17/04/2025,Cancelled,UPI
54396,397,2024-11-26,Delivered,
52516,385,14/01/2025,Delivered,UPI
52989,727,2024-01-25,Delivered,UPI
53441,29,2025-02-23,Delivered,Net Banking
52182,221,13-08-2025,Delivered,UPI
54838,805,06/05/2026,Cancelled,Credit Card
50976,437,01/03/2024,Delivered,cod
57091,380,25-03-2025,Delivered,UPI
53061,77,21/03/2026,Delivered,Upi
57848,683,07/09/2025,delivered,
57073,324,2024-03-16,Cancelled,Credit Card
54521,761,18-01-2025,Delivered,Credit Card
53920,434,23/08/2025,delivered,UPI
54676,723,18/07/2024,Pending,UPI
57176,61,12-02-2026,Delivered,UPI
57892,408,11/01/2025,Delivered,UPI
53093,938,13-07-2025,Returned,upi
56326,88,01/02/2025,PENDING,UPI
51923,131,2024-01-25,Delivered,UPI
51790,606,18-01-2025,Delivered,Credit Card
52697,403,25-04-2025,Delivered,UPI
52102,95,17/02/2026,Cancelled,Debit Card
50857,54,07-04-2025,Delivered,UPI
51185,62,2024-03-29,DELIVERED,UPI
57880,148,04/12/2025,Delivered,Credit Card
52343,449,2024-04-26,Delivered,UPI
57742,241,23/12/2025,Delivered,UPI
52913,937,07/10/2024,Pending,UPI
57716,1019,13/02/2026,Delivered,UPI
52787,399,28-03-2024,Delivered,UPI
51772,995,12/02/2025,Returned,Debit Card
51371,470,27/05/2026,Delivered,Net Banking
52619,624,2026-07-23,Cancelled,Debit Card
51612,52,2026-05-10,Delivered,Debit Card
51731,257,29/11/2024,Delivered,Net Banking
54007,364,04/12/2024,Delivered,Credit Card
51757,174,29-09-2025,Cancelled,UPI
57830,755,2025-11-24,Delivered,UPI
56487,834,09-01-2025,Delivered,COD
56687,885,13/11/2025,Delivered,UPI
54932,53,2026-07-21,Delivered,UPI
56973,578,24-05-2026,Delivered,UPI
55944,257,2025-10-28,Delivered,Debit Card
54258,52,2024-08-28,Delivered,UPI
54174,930,03/11/2025,Delivered,COD
57974,637,20/02/2026,Cancelled,Credit Card
56708,163,2025-07-03,CANCELLED,UPI
57773,41,2024-10-30,Delivered,Debit Card
57803,55,15/02/2025,delivered,Debit Card
52366,298,24/04/2024,Delivered,credit card
54971,180,17/08/2026,Delivered,Credit Card
55185,332,2024-02-15,Delivered,COD
52023,241,30/06/2026,Delivered,COD
57790,957,24/01/2024,Delivered,Credit Card
57271,51,2026-08-09,DELIVERED,UPI
55111,484,18-04-2026,Delivered,Credit Card
50686,396,27-12-2025,Delivered,
50841,126,25-10-2024,Cancelled,Debit Card
53490,349,27-03-2026,Delivered,UPI
57016,850,2024-02-19,Delivered,
55771,605,16-09-2025,Delivered,NET BANKING
52427,121,2024-05-23,Delivered,UPI
52572,77,11/08/2025,Delivered,
52911,328,2025-12-18,DELIVERED,Credit Card
52513,708,02/02/2026,Delivered,Credit Card
50302,720,14/08/2024,Delivered,Credit Card
54990,26,19/06/2026,Delivered,UPI
53955,337,16/03/2026,Delivered,Credit Card
50292,542,01-11-2024,Delivered,UPI
54811,518,2026-08-23,Delivered,Credit Card
57673,238,2025-03-15,DELIVERED,Upi
56836,857,09/04/2026,Delivered,COD
52831,257,17/08/2024,Delivered,Credit Card
57788,36,2025-09-20,Delivered,UPI
53841,71,2024-03-21,Delivered,UPI
55114,126,13-01-2025,Delivered,Net Banking
51909,444,11/04/2026,DELIVERED,UPI
57012,80,2026-03-18,Delivered,credit card
56063,65,22-01-2026,Delivered,UPI
56656,664,2026-02-18,Delivered,UPI
53403,25,26/05/2024,Delivered,UPI
55819,133,2025-09-03,Delivered,Debit Card
51604,745,2026-05-11,Delivered,COD
54353,349,2026-05-04,Delivered,COD
50121,395,2026-08-11,Delivered,UPI
52734,224,2026-07-12,Pending,COD
57764,87,09-01-2026,Delivered,UPI
54815,936,28-03-2025,Delivered,UPI
50305,964,18-10-2025,Returned,Net Banking
57388,222,2026-07-12,Delivered,UPI
57311,42,19/08/2025,Cancelled,Net Banking
57809,74,2025-05-11,Cancelled,UPI
56863,578,01-05-2025,Delivered,Net Banking
54982,684,30/10/2024,Delivered,Debit Card
57593,463,2024-10-11,Delivered,UPI
56031,39,2024-01-31,Delivered,Credit Card
51841,785,23-01-2025,Pending,Debit Card
54054,29,19-02-2024,Delivered,Net Banking
50583,230,17/09/2024,Delivered,Debit Card
56547,170,2025-10-07,Pending,COD
50529,143,20/05/2026,Delivered,UPI
50461,1032,2024-12-09,Delivered,UPI
55923,153,07-11-2025,Returned,UPI
56123,53,21/08/2026,Delivered,UPI
55880,694,28/03/2024,Delivered,UPI
52777,510,2024-10-02,Cancelled,UPI
55419,214,2025-11-21,Delivered,Net Banking
55500,322,2024-01-24,Cancelled,UPI
52225,261,2024-05-15,Delivered,Net Banking
50263,1013,27-04-2025,Delivered,Credit Card
54474,67,2024-04-04,Delivered,UPI
54210,522,2025-06-16,Pending,Debit Card
53959,1,03/08/2026,Delivered,Credit Card
56194,830,2025-01-07,Delivered,CREDIT CARD
51088,20,06/10/2025,Returned,UPI
55370,243,2024-05-19,Returned,COD
56285,684,02/04/2025,Delivered,Upi
53760,876,12/10/2024,Delivered,Debit Card
57477,701,2025-08-14,Delivered,Net Banking
50269,886,23-05-2026,Returned,Debit Card
53164,1054,27-05-2025,Delivered,Debit Card
50756,670,09-08-2025,Delivered,COD
51683,4,10-03-2026,PENDING,UPI
54764,928,01-04-2025,Delivered,COD
53483,622,28-10-2024,PENDING,COD
51431,746,06-10-2025,Delivered,UPI
56910,257,11/12/2024,Delivered,COD
56716,9,2026-02-10,Delivered,Credit Card
57854,892,2025-10-15,Cancelled,UPI
57203,731,2024-02-15,Delivered,Net Banking
52686,992,2025-08-14,Delivered,UPI
53115,999,2025-12-02,Delivered,UPI
55229,345,2026-05-01,Delivered,Debit Card
53852,100,2026-08-03,Cancelled,Net Banking
51278,996,2025-07-03,DELIVERED,upi
50373,79,2025-04-01,Delivered,Credit Card
53393,621,09/07/2024,Delivered,UPI
56141,144,2026-06-28,delivered,UPI
54607,679,2024-07-06,Delivered,UPI
53975,53,24/11/2024,cancelled,Credit Card
55338,420,22-05-2026,Delivered,Credit Card
52379,425,20/11/2024,Delivered,
56937,556,06-06-2026,Delivered,UPI
57729,149,31-12-2024,Pending,Net Banking
56463,890,2024-12-13,Delivered,Net Banking
55345,81,21-08-2024,cancelled,Credit Card
51543,326,11-11-2025,delivered,Net Banking
50242,519,21/06/2024,Delivered,Credit Card
52600,16,2025-07-04,delivered,Credit Card
57562,501,2025-10-02,Delivered,Debit Card
57204,82,17/07/2024,DELIVERED,UPI
55636,249,2026-07-02,Pending,Debit Card
50513,12,2025-06-01,delivered,Credit Card
55930,458,2025-11-19,Delivered,Debit Card
53695,862,2025-04-08,Delivered,UPI
57289,443,27/01/2025,Returned,Debit Card
52353,217,2025-07-13,Delivered,UPI
55335,349,18-02-2026,Pending,Credit Card
56181,280,2026-05-29,Delivered,Credit Card
54719,1033,2024-09-16,Delivered,UPI
50564,349,03-07-2024,Delivered,UPI
51498,336,28-12-2025,Delivered,Upi
51648,351,23/03/2024,Cancelled,UPI
51638,267,2025-03-10,Delivered,UPI
50132,2,12-08-2026,Delivered,COD
54594,912,30/01/2024,pending,COD
50554,136,03-05-2025,Returned,UPI
50073,52,2025-04-11,Cancelled,Credit Card
52428,446,2026-05-09,Pending,UPI
55983,196,2026-08-26,Delivered,UPI
55297,241,28/08/2026,Pending,COD
57368,44,13/06/2026,Delivered,COD
57860,135,2025-02-17,Pending,Debit Card
53214,53,05/06/2025,Delivered,UPI
50996,411,2024-05-11,Pending,COD
50656,75,09/06/2025,Delivered,Debit Card
57808,418,2025-09-15,Delivered,Credit Card
54209,394,27/12/2024,Delivered,Debit Card
55289,26,12-05-2025,Delivered,Debit Card
50427,47,28/01/2025,Delivered,UPI
52738,306,23-09-2024,Delivered,UPI
53051,556,01-08-2024,Pending,UPI
56976,124,05/05/2025,Delivered,Credit Card
51539,506,31-03-2024,Delivered,UPI
57950,186,2026-03-16,Returned,UPI
57202,410,25-09-2024,Delivered,Credit Card
51368,199,24-07-2024,Delivered,Net Banking
51111,1,2024-06-30,Delivered,UPI
56578,102,2024-12-22,Returned,UPI
50087,90,2025-06-22,Cancelled,UPI
51958,911,06-03-2024,Delivered,Credit Card
51396,207,2026-05-21,Delivered,COD
52708,48,04/01/2024,Delivered,cod
52539,812,17-05-2025,Delivered,UPI
54848,442,06/01/2026,Delivered,UPI
57887,709,08/12/2025,Pending,Debit Card
51546,468,29/07/2024,Returned,UPI
54884,249,13-10-2024,Cancelled,Debit Card
52520,402,05-01-2026,Pending,UPI
54893,290,05-08-2024,Delivered,Credit Card
54718,583,2024-11-15,Delivered,Upi
55815,364,26-09-2025,Delivered,Debit Card
53335,741,21-03-2026,Delivered,UPI
51415,15,12/08/2026,Delivered,Credit Card
50984,395,2025-07-25,Delivered,UPI
57028,91,14-01-2025,Delivered,upi
53629,127,2025-12-02,Delivered,COD
57912,389,2026-07-18,Delivered,Upi
52722,210,24-08-2026,Delivered,UPI
54615,143,2024-02-23,Delivered,UPI
56206,551,19/01/2026,Delivered,COD
57776,440,2026-04-07,Delivered,UPI
54775,866,2024-08-03,Delivered,Debit Card
51003,19,2024-01-28,Pending,Credit Card
54885,266,24-01-2025,Delivered,Debit Card
54381,400,15/04/2026,Delivered,Debit Card
56312,130,07-05-2024,pending,Credit Card
50904,945,05-06-2026,Delivered,Upi
54246,59,2026-03-19,Cancelled,UPI
56470,440,31-08-2025,Returned,Debit Card
54954,713,2025-05-05,Delivered,Upi
55447,472,2025-02-01,delivered,UPI
55763,767,30/05/2024,Delivered,UPI
54358,286,2025-07-08,Delivered,Credit Card
56438,600,01-03-2024,Delivered,UPI
52406,754,2026-04-15,Pending,UPI
53027,52,2024-10-20,Delivered,Credit Card
54752,696,2025-04-10,Delivered,Debit Card
56779,507,2025-10-18,Delivered,COD
50181,251,03/10/2024,Returned,Debit Card
57451,405,14/12/2025,delivered,Credit Card
53770,428,19-04-2025,delivered,UPI
52202,479,2026-02-25,Cancelled,COD
53545,636,06/04/2025,Pending,Credit Card
57646,233,2024-06-20,Delivered,UPI
54178,231,17-09-2024,Delivered,Debit Card
57724,965,2025-09-26,Delivered,Debit Card
57953,18,2024-01-27,Delivered,COD
54225,1027,11/01/2024,Delivered,COD
52451,79,2025-01-30,Delivered,NET BANKING
55062,998,2024-12-21,Delivered,COD
54308,580,2024-10-26,Delivered,UPI
53271,126,26-01-2024,Delivered,Debit Card
53166,136,2024-01-07,Delivered,UPI
53844,85,02-04-2026,,
53127,951,07-10-2024,delivered,UPI
56395,189,2024-07-08,DELIVERED,UPI
50919,603,18-01-2026,Delivered,UPI
51348,117,26-06-2024,Delivered,UPI
55203,493,2024-02-10,Returned,Credit Card
52346,434,02/01/2026,Cancelled,
54552,263,2026-07-17,Delivered,Credit Card
53290,487,11/01/2025,Cancelled,Credit Card
55362,900,2024-09-06,Delivered,UPI
52043,978,2025-05-25,Delivered,Cod
53192,113,01-06-2024,Delivered,COD
57414,120,2026-06-28,Delivered,DEBIT CARD
53418,367,22-04-2025,Delivered,UPI
53631,409,15/09/2024,Delivered,Credit Card
56623,48,08/10/2025,delivered,COD
56711,664,29-12-2025,Returned,Debit Card
51976,932,2025-06-12,Delivered,Net Banking
53945,3,08/06/2025,Pending,Debit Card
54776,126,2025-01-20,Delivered,Credit Card
50456,33,2025-02-18,Delivered,Upi
54572,26,30-10-2024,Pending,UPI
51994,863,07-06-2025,Delivered,Net Banking
50231,470,2024-06-29,Cancelled,UPI
51928,727,2025-07-20,Delivered,Net Banking
51571,499,02/01/2025,Delivered,Debit Card
55790,748,06-04-2025,Delivered,COD
53885,519,11/07/2024,Delivered,UPI
51425,403,2026-07-02,Delivered,COD
55349,746,2025-01-19,Delivered,COD
57627,121,05-12-2024,Cancelled,Net Banking
52276,421,2025-01-17,Cancelled,Net Banking
50608,17,07-03-2025,Delivered,upi
56213,29,12-03-2025,Cancelled,Net Banking
54354,448,08-08-2026,Delivered,Credit Card
52443,38,2025-05-11,Delivered,UPI
51718,512,11-11-2024,Delivered,Credit Card
56015,136,2025-12-24,Delivered,UPI
56477,72,2025-07-09,Delivered,Debit Card
55250,159,2024-08-09,Delivered,cod
56147,353,2024-05-02,Delivered,Credit Card
50579,66,2026-06-14,Delivered,Credit Card
55971,340,02-11-2024,Delivered,UPI
55016,129,2026-08-07,Delivered,Credit Card
54964,804,09/05/2026,Delivered,Upi
55638,870,18-06-2025,Delivered,Credit Card
53866,2,21-12-2025,Delivered,UPI
54991,95,2026-05-16,Delivered,COD
57702,282,29/07/2025,Delivered,Upi
51568,1045,2025-07-26,Cancelled,COD
56342,115,2026-04-20,Delivered,UPI
51894,250,28/12/2024,DELIVERED,UPI
57406,573,2024-11-05,Delivered,Debit Card
52736,332,2024-04-17,Delivered,CREDIT CARD
50089,368,28-11-2024,Delivered,Credit Card
57883,108,16/12/2025,Delivered,UPI
50364,127,2024-08-02,Pending,Credit Card
55601,405,13/06/2026,Delivered,UPI
57421,896,2025-12-22,Delivered,UPI
51323,822,2024-08-26,Delivered,Debit Card
53224,78,06/01/2026,Cancelled,Credit Card
52980,519,25/03/2026,Delivered,COD
54909,995,2026-07-02,Cancelled,Debit Card
50434,131,02/04/2024,Delivered,UPI
51497,902,01-01-2025,Delivered,Net Banking
50379,413,2024-11-12,Delivered,COD
57696,37,01-02-2024,Delivered,UPI
52294,266,2026-03-03,Delivered,UPI
53949,206,2024-08-30,Delivered,upi
53795,111,2026-01-05,Delivered,Credit Card
54432,1034,2026-01-22,Delivered,Credit Card
57814,95,18/08/2026,Delivered,UPI
55542,345,19-03-2026,Cancelled,UPI
52381,1054,2026-07-10,Returned,Debit Card
52025,526,19-12-2025,delivered,UPI
56491,59,2026-02-11,Pending,COD
52958,10,27/05/2025,DELIVERED,Net Banking
57382,789,2025-08-17,Delivered,Credit Card
53328,198,12/07/2025,Delivered,UPI
54924,616,09-05-2026,Delivered,Cod
52214,264,20-10-2025,Delivered,UPI
55440,43,27-04-2024,Delivered,Credit Card
57207,19,22/03/2026,Delivered,Net Banking
55743,773,2026-04-24,Delivered,DEBIT CARD
53982,111,31-03-2026,RETURNED,Net Banking
51401,438,12/04/2025,Delivered,Net Banking
54409,89,29-08-2024,Delivered,COD
53032,373,11/03/2026,Delivered,Credit Card
52964,100,12-08-2026,Cancelled,UPI
54264,841,2024-12-05,cancelled,UPI
55875,419,08-04-2024,Delivered,UPI
54717,745,12-09-2025,,Debit Card
50131,577,2025-06-20,Delivered,COD
53273,82,2024-06-18,Delivered,Credit Card
53633,432,2024-02-16,Delivered,NET BANKING
50285,87,27-01-2026,Delivered,UPI
54644,29,2026-08-14,Delivered,Credit Card
52438,128,2024-09-13,Delivered,UPI
54593,126,2026-05-27,Delivered,UPI
56926,242,2025-01-23,Delivered,UPI
54874,163,29-10-2024,,UPI
57185,78,06-03-2024,Delivered,UPI
50298,374,13/10/2024,Delivered,UPI
52605,646,2025-09-13,Delivered,UPI
57085,135,2024-11-04,Delivered,Debit Card
53537,886,2026-03-05,Delivered,Credit Card
51282,358,06/06/2025,Delivered,UPI
52137,73,2025-04-04,Delivered,debit card
51170,189,01/11/2024,Delivered,UPI
52028,375,2025-05-14,DELIVERED,COD
57286,16,2024-04-04,Delivered,cod
52280,152,06-02-2025,DELIVERED,UPI
53935,159,21-03-2025,Delivered,UPI
52250,705,22/09/2025,,COD
53067,485,31/01/2025,Delivered,UPI
52585,411,29-08-2025,Delivered,UPI
52410,12,28/09/2024,Delivered,UPI
52695,96,2026-06-17,Delivered,COD
53668,220,11-12-2024,Delivered,UPI
51451,316,04-10-2025,Cancelled,
50819,540,09/03/2024,Pending,UPI
51406,275,2025-05-25,Delivered,Debit Card
57266,765,27/09/2025,Delivered,DEBIT CARD
50314,60,2025-06-05,Delivered,Credit Card
55369,395,11/03/2026,Delivered,Credit Card
53860,122,2024-10-16,Returned,UPI
54679,17,2026-01-04,Delivered,UPI
50045,235,19-04-2024,Delivered,Credit Card
50543,85,23/02/2026,Delivered,UPI
55176,129,16/11/2025,Delivered,Net Banking
50796,370,2025-10-04,,UPI
55560,5,19/03/2026,Delivered,Net Banking
55147,122,15-07-2025,Delivered,UPI
50409,60,2026-02-08,Pending,COD
57391,122,2024-12-10,Delivered,UPI
57836,123,31/08/2026,Delivered,COD
57710,387,2024-12-07,Delivered,UPI
56168,471,2026-08-04,delivered,COD
55776,434,2026-03-26,Delivered,Debit Card
56934,98,19/08/2024,Delivered,Credit Card
54638,274,18-09-2024,Delivered,UPI
57225,140,2024-07-03,Cancelled,Credit Card
52978,922,2025-03-18,Delivered,
55550,603,25/04/2024,Delivered,UPI
56986,892,29/04/2026,Cancelled,UPI
55829,79,07/08/2025,Returned,UPI
54868,687,2025-10-27,Delivered,Credit Card
56018,935,01/12/2025,Delivered,debit card
55893,18,25/07/2024,Delivered,UPI
54386,261,03-05-2025,Delivered,
57766,130,02/07/2025,Delivered,Credit Card
53755,944,2025-10-10,Cancelled,Debit Card
50078,824,2024-08-11,Delivered,UPI
53785,865,2024-10-11,Pending,Credit Card
50043,349,22-08-2024,Delivered,COD
52413,876,09-09-2024,Delivered,UPI
57590,961,21/08/2025,Delivered,Net Banking
52405,818,09-01-2025,Cancelled,UPI
51997,74,2025-10-04,Delivered,Credit Card
52512,114,2025-12-18,Delivered,UPI
55605,394,2024-01-21,Pending,UPI
57015,307,17-07-2025,Delivered,Credit Card
57890,918,2024-03-11,Delivered,COD
50868,65,06/04/2024,Delivered,UPI
56899,370,10/03/2026,Delivered,Credit Card
52929,108,2026-03-23,cancelled,UPI
50241,86,2026-06-16,Delivered,Debit Card
50822,1048,19-05-2024,Delivered,UPI
50978,41,11/04/2025,Delivered,UPI
51693,265,2024-08-12,Delivered,Credit Card
54711,212,14/01/2026,Cancelled,UPI
54379,1074,25/01/2026,Returned,Credit Card
52377,867,2025-04-04,Delivered,UPI
52689,613,2025-05-11,Pending,UPI
50067,79,15-04-2024,Delivered,UPI
50476,78,2024-07-29,Pending,Credit Card
54597,20,2026-03-10,Pending,Credit Card
54873,90,23-09-2025,Cancelled,Credit Card
56284,820,15/01/2025,Delivered,COD
53937,460,08/03/2026,Pending,Debit Card
50234,516,2024-04-25,Delivered,Debit Card
54674,594,21-01-2026,Delivered,Debit Card
57026,75,2026-03-02,Delivered,Credit Card
51713,658,2025-09-28,Delivered,net banking
54256,489,13-07-2026,Delivered,Net Banking
55746,56,2025-01-15,Delivered,UPI
53182,17,2024-11-23,Pending,Credit Card
51154,285,2025-08-03,Cancelled,Credit Card
52579,149,18/09/2024,Pending,UPI
50944,97,13/09/2024,Delivered,Credit Card
51626,540,19/07/2024,Pending,Credit Card
53402,566,2024-10-05,Delivered,COD
56544,141,2025-11-03,Delivered,UPI
57861,168,2026-04-02,Delivered,UPI
51621,251,01/09/2024,Delivered,debit card
52419,42,2024-01-04,PENDING,UPI
51292,107,2026-07-23,DELIVERED,Net Banking
52449,84,15-12-2025,Delivered,Debit Card
54565,27,2026-07-23,Returned,COD
56854,101,20/02/2025,Delivered,UPI
56977,66,31/05/2024,Delivered,COD
56480,573,2025-07-23,Delivered,UPI
53999,87,08/07/2025,Delivered,Debit Card
52462,36,2026-07-10,Delivered,Credit Card
53368,1072,2026-03-07,Delivered,Credit Card
57404,310,2024-08-17,Delivered,UPI
53602,355,2026-03-09,delivered,UPI
50135,81,14/11/2024,Cancelled,credit card
54550,408,2024-10-13,Delivered,Credit Card
57712,801,04-07-2025,Delivered,Credit Card
54268,183,20-06-2026,Delivered,Debit Card
57459,693,2024-07-09,Delivered,COD
51538,37,2024-04-08,Delivered,UPI
57649,402,16-05-2024,Delivered,Net Banking
56081,597,2026-02-07,Delivered,Net Banking
50022,187,29/05/2025,Delivered,UPI
53259,253,02/04/2025,Delivered,Credit Card
53410,347,2025-01-20,Delivered,Net Banking
57547,482,2024-08-22,Delivered,UPI
56630,143,2024-12-26,Pending,Net Banking
53274,310,2025-01-22,Delivered,UPI
50197,747,05-11-2024,Delivered,UPI
50025,92,04/07/2024,Cancelled,Debit Card
51951,178,07/07/2024,,Credit Card
53080,799,2026-04-03,delivered,Upi
55540,997,2025-10-22,Delivered,UPI
54984,452,07/10/2024,delivered,UPI
51752,145,10/11/2024,Delivered,UPI
50953,176,03/10/2025,Delivered,Debit Card
54094,296,25-12-2025,Delivered,Credit Card
56700,165,2026-02-17,Returned,UPI
57510,458,2024-07-26,Delivered,UPI
55613,322,28/12/2025,Cancelled,UPI
57318,573,11-10-2025,,COD
52544,50,2024-04-19,Delivered,Debit Card
54829,791,10-11-2024,Delivered,Credit Card
55826,48,16/04/2025,Delivered,COD
55473,738,2025-10-22,Delivered,
50144,136,2026-06-12,Cancelled,UPI
54905,831,2024-05-08,Delivered,Credit Card
55823,311,2024-07-17,Delivered,UPI
50253,120,2024-09-02,Pending,CREDIT CARD
51508,983,08-07-2026,Delivered,UPI
55913,241,20-04-2024,PENDING,Credit Card
53319,115,2024-09-26,Delivered,UPI
57855,19,28/11/2024,delivered,Debit Card
56128,878,2024-09-04,Pending,COD
55828,128,14/09/2025,Delivered,UPI
56864,501,2024-08-29,Cancelled,UPI
56826,343,2026-08-27,Delivered,Credit Card
