payment_id,order_id,payment_date,payment_method,payment_status
6236,56236,2026-05-13,UPI,Paid
3959,53959,,CREDIT CARD,Paid
3868,53868,04/09/2025,UPI,Paid
4473,54473,14/08/2025,COD,Paid
2458,52458,24-09-2025,UPI,Paid
4258,54258,2024-08-30,UPI,Paid
1006,51006,2026-03-31,UPI,Paid
2736,52736,2024-04-19,Credit Card,Paid
5598,55598,08-07-2025,UPI,Paid
3951,53951,18-11-2024,Net Banking,Paid
5403,55403,2025-08-25,Debit Card,Paid
515,50515,26-08-2025,Credit Card,Paid
5593,55593,2025-11-19,credit card,paid
6564,56564,19-02-2024,UPI,Failed
1123,51123,2025-09-01,Net Banking,Paid
5019,55019,25-03-2025,Credit Card,paid
1467,51467,18-04-2026,Debit Card,Failed
7225,57225,2024-07-03,Credit Card,Refunded
3071,53071,2025-03-01,,Paid
455,50455,2024-02-02,COD,Paid
5546,55546,18/08/2024,COD,Paid
1046,51046,05-01-2026,UPI,Paid
6525,56525,2024-10-19,Debit Card,Paid
6308,56308,17/10/2025,Net Banking,Paid
5318,55318,2024-07-27,UPI,Paid
599,50599,25/03/2026,UPI,Paid
7399,57399,25-06-2025,UPI,Paid
4264,54264,2024-12-07,UPI,Refunded
7469,57469,2025-04-24,UPI,Pending
2661,52661,2026-07-14,UPI,Pending
7353,57353,2026-03-25,Credit Card,Paid
6065,56065,10-08-2026,COD,Pending
7470,57470,2024-02-03,UPI,paid
7408,57408,2024-05-10,UPI,Paid
7220,57220,08/07/2024,Credit Card,Pending
520,50520,2026-06-22,COD,Paid
585,50585,02/05/2025,UPI,Paid
4874,54874,30/10/2024,UPI,Paid
7165,57165,01-12-2025,UPI,Paid
4150,54150,25-01-2025,Credit Card,Paid
146,50146,10-02-2024,Credit Card,Paid
7490,57490,13-11-2025,UPI,Paid
4667,54667,12-01-2024,Credit Card,Pending
5241,55241,20/08/2024,UPI,Paid
1446,51446,2024-12-28,Credit Card,paid
2590,52590,27-08-2026,Credit Card,Paid
3499,53499,19/05/2025,Credit Card,Paid
6973,56973,25-05-2026,UPI,Paid
223,50223,2024-03-10,,Paid
554,50554,04/05/2025,UPI,Refunded
632,50632,2024-09-07,UPI,Paid
306,50306,24/04/2025,Credit Card,Paid
1795,51795,12-03-2026,Cod,Paid
4913,54913,2026-07-21,Net Banking,Paid
1793,51793,15-02-2024,UPI,Paid
6330,56330,2025-02-07,COD,Paid
4712,54712,2024-06-03,UPI,paid
6473,56473,2025-01-16,,paid
240,50240,2025-09-01,CREDIT CARD,refunded
2774,52774,2024-10-13,UPI,Pending
7628,57628,27-03-2026,Debit Card,Paid
3164,53164,27-05-2025,,Paid
4389,54389,29/05/2025,DEBIT CARD,Refunded
6348,56348,2025-02-05,UPI,Pending
7580,57580,04/04/2024,UPI,PAID
3979,53979,03-05-2024,UPI,Paid
7435,57435,2025-09-08,cod,Pending
2695,52695,2026-06-17,COD,PAID
7134,57134,2025-06-26,COD,Refunded
2972,52972,26-07-2024,Net Banking,Refunded
3515,53515,2026-03-30,Credit Card,Paid
2526,52526,23-04-2025,Debit Card,Paid
2682,52682,2024-02-21,Debit Card,Paid
7837,57837,20/08/2024,UPI,Paid
6485,56485,09/06/2024,Credit Card,Paid
4210,54210,2025-06-16,Debit Card,Paid
7317,57317,2025-04-17,CREDIT CARD,Paid
2811,52811,21/11/2024,Credit Card,Paid
6858,56858,2024-03-30,Credit Card,Paid
6078,56078,18-02-2024,Credit Card,Paid
5577,55577,15-10-2024,COD,Paid
2181,52181,19/07/2025,COD,Failed
720,50720,10/03/2024,Credit Card,Paid
5257,55257,12/06/2025,UPI,Paid
6974,56974,2025-05-15,COD,Paid
957,50957,2024-12-07,credit card,Refunded
5069,55069,2024-11-17,UPI,PAID
1600,51600,16/12/2025,UPI,Paid
6999,56999,2025-09-22,cod,Paid
6333,56333,25/11/2024,Debit Card,
6241,56241,04-01-2025,Debit Card,REFUNDED
2047,52047,2025-10-03,UPI,Paid
3398,53398,2025-10-04,upi,Paid
3921,53921,14-05-2024,credit card,PAID
4645,54645,2025-05-14,net banking,Paid
2889,52889,27/10/2025,UPI,FAILED
5075,55075,29/12/2024,UPI,Paid
3617,53617,2026-07-17,Net Banking,Paid
6573,56573,15/01/2025,COD,Paid
3704,53704,30-08-2026,Debit Card,Paid
5008,55008,2025-04-06,UPI,Paid
6222,56222,31-03-2025,UPI,Paid
3646,53646,2024-04-16,UPI,Failed
3175,53175,25/01/2026,COD,Paid
2500,52500,2025-03-02,COD,Paid
3760,53760,2024-10-13,Debit Card,Paid
6500,56500,14/11/2024,UPI,Paid
4964,54964,09-05-2026,UPI,Paid
5619,55619,22-08-2026,Net Banking,FAILED
7,50007,2024-10-09,Credit Card,Paid
5395,55395,06/01/2025,UPI,Paid
6475,56475,04-10-2024,UPI,Pending
3388,53388,25/05/2024,Credit Card,Paid
1903,51903,2024-04-15,Credit Card,Paid
7082,57082,08/04/2025,UPI,Paid
5275,55275,2025-03-08,UPI,Paid
7364,57364,24/06/2026,Net Banking,Paid
5476,55476,17-01-2026,UPI,Paid
7690,57690,30/05/2025,COD,Paid
6978,56978,2024-03-09,UPI,Failed
4213,54213,2024-07-15,UPI,Paid
7046,57046,13-08-2024,UPI,Paid
4221,54221,18-02-2025,Debit Card,Refunded
7219,57219,20-04-2025,Debit Card,Failed
6401,56401,21-05-2026,Net Banking,Paid
3865,53865,2026-07-10,UPI,Paid
4116,54116,05-02-2026,UPI,Failed
3559,53559,2024-07-18,UPI,Paid
3885,53885,2024-07-13,UPI,Paid
2598,52598,15-06-2025,UPI,Pending
6880,56880,04/05/2026,Credit Card,Paid
2630,52630,20/05/2024,UPI,Refunded
6704,56704,26/02/2024,Debit Card,Refunded
7015,57015,17/07/2025,Credit Card,Paid
7147,57147,02/02/2024,Debit Card,Paid
6830,56830,2024-08-06,UPI,REFUNDED
214,50214,04/07/2026,UPI,Paid
2882,52882,2024-11-19,Debit Card,refunded
3151,53151,2024-06-02,Net Banking,Paid
4860,54860,2024-03-04,Credit Card,Failed
5455,55455,2026-08-27,Debit Card,Paid
3606,53606,08/01/2026,Debit Card,Paid
2927,52927,13/02/2025,COD,Paid
3282,53282,09-01-2024,Credit Card,Paid
6917,56917,,upi,
177,50177,19-04-2025,UPI,Paid
3712,53712,2024-01-05,UPI,Paid
1513,51513,2024-08-14,Debit Card,PAID
2799,52799,06/04/2024,Debit Card,Paid
2039,52039,12-03-2024,Debit Card,Failed
5559,55559,28/01/2025,UPI,paid
7162,57162,31-07-2026,UPI,paid
1422,51422,2024-11-20,UPI,Paid
4257,54257,03-08-2026,UPI,
2845,52845,27/02/2024,Credit Card,Paid
1376,51376,06/08/2025,UPI,Pending
4121,54121,2025-08-02,Credit Card,Paid
7645,57645,2024-06-04,Credit Card,Paid
49,50049,2025-02-16,Net Banking,Failed
980,50980,04/01/2026,UPI,Paid
4164,54164,2026-01-23,UPI,Paid
4051,54051,,Debit Card,Paid
7658,57658,19-12-2024,UPI,
401,50401,12-08-2026,UPI,Paid
1866,51866,12/12/2024,COD,Paid
5489,55489,07/06/2025,Credit Card,Refunded
3109,53109,2026-06-11,Credit Card,Refunded
5374,55374,21-08-2025,Net Banking,PAID
5317,55317,25-09-2025,upi,Paid
5720,55720,05-09-2024,Credit Card,Paid
4174,54174,2025-11-03,COD,Paid
5345,55345,2024-08-21,Credit Card,Pending
78,50078,2024-08-11,UPI,Paid
1295,51295,08/09/2025,UPI,Paid
1455,51455,01-09-2024,UPI,Refunded
4779,54779,14-08-2024,UPI,Refunded
5761,55761,2026-03-06,UPI,refunded
314,50314,05/06/2025,Credit Card,PAID
5071,55071,2025-11-07,Debit Card,Paid
3432,53432,05/04/2026,DEBIT CARD,Paid
254,50254,2025-11-02,UPI,Paid
5139,55139,2025-06-13,UPI,Paid
7721,57721,25-10-2024,UPI,Paid
3768,53768,22-12-2024,UPI,Paid
1025,51025,2024-09-11,UPI,Paid
7674,57674,06/06/2026,Credit Card,Paid
2141,52141,2025-06-05,credit card,Paid
5238,55238,12-09-2024,UPI,Paid
1878,51878,,Net Banking,Failed
4586,54586,2025-06-01,Credit Card,Paid
1948,51948,13/06/2024,UPI,Paid
784,50784,06/03/2026,UPI,REFUNDED
1764,51764,14-04-2025,COD,Paid
2428,52428,10/05/2026,UPI,Pending
2608,52608,26-11-2024,Debit Card,Paid
5505,55505,2024-01-16,UPI,Paid
1965,51965,2025-06-03,COD,Paid
6972,56972,2024-05-24,UPI,Paid
1278,51278,04/07/2025,UPI,Paid
2211,52211,2026-06-27,Credit Card,PAID
5699,55699,24-08-2024,Upi,Paid
4083,54083,27/09/2024,COD,Paid
7979,57979,11-10-2025,Debit Card,Paid
5446,55446,2024-02-24,credit card,Paid
4488,54488,10-05-2025,Debit Card,Paid
1354,51354,10/02/2025,UPI,Paid
2810,52810,18-09-2024,UPI,Paid
2787,52787,28/03/2024,UPI,Paid
4093,54093,2024-05-31,UPI,Paid
126,50126,09/01/2024,COD,Paid
3525,53525,2025-03-03,UPI,Pending
6796,56796,17-01-2025,UPI,Paid
1251,51251,29-03-2026,UPI,Refunded
2331,52331,30-08-2024,Upi,Paid
363,50363,2025-02-26,COD,pending
831,50831,16-05-2024,Credit Card,Paid
1998,51998,2025-03-28,COD,Paid
7365,57365,31/12/2024,COD,Failed
1777,51777,19/06/2025,COD,Paid
5670,55670,20/11/2024,Credit Card,Pending
1398,51398,2025-06-14,UPI,Failed
2268,52268,12-11-2025,Credit Card,Paid
248,50248,04-07-2026,UPI,Paid
6993,56993,12-11-2025,COD,Paid
1593,51593,2025-11-30,Credit Card,Paid
4562,54562,2024-04-14,Net Banking,Paid
4357,54357,,UPI,Paid
3832,53832,2025-11-12,UPI,Pending
1370,51370,11-05-2026,Credit Card,Paid
1624,51624,2025-11-26,Credit Card,Paid
6255,56255,2026-08-16,UPI,paid
700,50700,22/09/2025,debit card,Paid
3325,53325,06-11-2025,Credit Card,Pending
5174,55174,2024-02-06,debit card,
7746,57746,21-10-2024,NET BANKING,Refunded
1401,51401,2025-04-14,NET BANKING,Paid
431,50431,2025-01-06,UPI,Paid
1030,51030,12/09/2024,UPI,PAID
2710,52710,20-02-2026,DEBIT CARD,Paid
2203,52203,26/04/2025,Credit Card,Paid
3976,53976,2026-03-20,Debit Card,Paid
6504,56504,2024-06-18,Debit Card,Paid
5232,55232,2026-07-11,Credit Card,Failed
3894,53894,2024-09-18,Debit Card,Paid
4099,54099,2025-03-19,Debit Card,Paid
5757,55757,2024-01-23,UPI,Paid
6099,56099,08-02-2026,UPI,Paid
482,50482,2024-10-20,Credit Card,Paid
2138,52138,30-01-2026,COD,Paid
6399,56399,17/10/2025,Debit Card,Paid
5399,55399,15/02/2025,COD,Refunded
3137,53137,26/09/2024,UPI,Paid
2449,52449,16-12-2025,Debit Card,Paid
1555,51555,2024-06-04,Credit Card,Paid
2146,52146,28/01/2026,Debit Card,Paid
7809,57809,13/05/2025,UPI,Refunded
6067,56067,2026-02-27,Credit Card,Paid
7582,57582,2024-09-03,Credit Card,Paid
5494,55494,04/12/2024,UPI,Paid
7146,57146,30/09/2024,upi,Paid
3016,53016,2024-12-23,Debit Card,Paid
5256,55256,2025-05-10,UPI,
5298,55298,12-05-2024,COD,Refunded
3171,53171,16-01-2026,Debit Card,Paid
3,50003,06/09/2025,COD,Paid
2687,52687,29/04/2024,UPI,Paid
7055,57055,2024-10-12,UPI,Paid
2417,52417,08/01/2025,Credit Card,Paid
2195,52195,07/06/2026,COD,Paid
6558,56558,16-06-2025,COD,Paid
4312,54312,2024-11-01,UPI,Paid
6578,56578,24/12/2024,UPI,Paid
4823,54823,2026-08-05,upi,Failed
2547,52547,2024-02-08,COD,Pending
1287,51287,24/01/2024,,Paid
4812,54812,29-06-2025,UPI,Paid
4228,54228,2024-06-12,COD,Paid
6045,56045,28/06/2025,,Paid
6287,56287,2026-02-13,Credit Card,Pending
7771,57771,10-01-2024,COD,paid
7704,57704,2024-12-02,Debit Card,Paid
5086,55086,2025-05-27,COD,Pending
3706,53706,13/05/2026,,Failed
4886,54886,2025-01-08,Credit Card,Paid
5045,55045,11/09/2025,UPI,Paid
7846,57846,20/07/2024,UPI,Paid
6655,56655,12/06/2025,COD,paid
4060,54060,07/04/2024,Credit Card,
261,50261,2025-02-18,COD,Failed
3575,53575,22/08/2026,Credit Card,Paid
1605,51605,26/01/2025,Debit Card,Paid
3716,53716,08/04/2026,UPI,Paid
3685,53685,2025-09-14,Net Banking,Paid
1205,51205,03/01/2024,Debit Card,Paid
3637,53637,07-02-2026,upi,Paid
6980,56980,,COD,Paid
7888,57888,2024-09-18,COD,pending
6976,56976,,credit card,Paid
204,50204,16/04/2026,,Paid
284,50284,01-05-2024,UPI,Paid
2928,52928,2025-08-16,UPI,FAILED
5839,55839,2026-07-01,Credit Card,Paid
7877,57877,2024-11-24,UPI,Paid
6691,56691,23/04/2025,UPI,Paid
1680,51680,27/10/2024,Debit Card,
1683,51683,2026-03-12,UPI,Pending
5676,55676,2024-10-08,COD,Paid
3858,53858,01/07/2026,Net Banking,Refunded
5328,55328,05-05-2025,COD,Paid
5751,55751,16-10-2025,cod,Paid
51,50051,10/03/2026,Credit Card,PAID
6679,56679,2025-11-03,COD,Pending
5079,55079,2026-05-09,UPI,Paid
4442,54442,2024-01-13,upi,Failed
690,50690,28/01/2025,UPI,paid
2117,52117,2024-10-19,Credit Card,Paid
4750,54750,03-06-2026,COD,Failed
2189,52189,28/11/2025,UPI,Paid
1120,51120,28-03-2025,Credit Card,Paid
4507,54507,2025-04-27,Debit Card,Paid
4249,54249,2024-02-21,UPI,Paid
6707,56707,2025-11-25,COD,Paid
710,50710,18/05/2025,Credit Card,Paid
1216,51216,2024-10-28,Debit Card,
3565,53565,08-10-2025,UPI,Paid
5116,55116,2024-12-29,UPI,Failed
4535,54535,2024-09-04,Net Banking,Paid
1890,51890,10/06/2024,COD,Paid
1743,51743,2025-02-22,Credit Card,Paid
868,50868,07/04/2024,UPI,paid
5531,55531,19/10/2025,UPI,Paid
564,50564,2024-07-04,UPI,Paid
2990,52990,2024-04-01,Debit Card,Paid
3985,53985,2024-06-30,Credit Card,Paid
3810,53810,02/01/2026,upi,Refunded
5024,55024,2025-01-20,UPI,Paid
3781,53781,23-03-2024,Credit Card,Paid
5641,55641,2025-09-09,UPI,Paid
5848,55848,28-07-2024,NET BANKING,Failed
1735,51735,2025-11-20,UPI,PAID
1676,51676,03/05/2024,Net Banking,Refunded
3156,53156,2024-08-03,Net Banking,Paid
1542,51542,03/05/2026,UPI,Refunded
5032,55032,2026-01-30,Credit Card,PAID
6577,56577,2025-09-27,UPI,Paid
7390,57390,2026-07-05,UPI,Refunded
5504,55504,,UPI,Paid
3319,53319,2024-09-27,UPI,paid
4922,54922,2026-02-05,UPI,Paid
5883,55883,2024-08-20,COD,Paid
7179,57179,07/02/2026,Net Banking,Failed
6289,56289,14-09-2025,net banking,pending
889,50889,2024-10-30,UPI,Paid
6114,56114,2024-12-11,Credit Card,Paid
4978,54978,2025-06-13,Credit Card,Paid
4515,54515,15/05/2026,UPI,Paid
506,50506,25-10-2024,UPI,Paid
2002,52002,16-07-2024,UPI,PAID
1139,51139,2026-02-20,Debit Card,Paid
340,50340,2025-07-06,Net Banking,PAID
7635,57635,2024-04-01,COD,Paid
6836,56836,09-04-2026,COD,Paid
6243,56243,2024-12-30,Credit Card,Paid
834,50834,05-06-2025,Credit Card,Paid
4813,54813,19-09-2025,UPI,Paid
5177,55177,2026-04-19,Net Banking,Pending
2114,52114,2026-02-26,Credit Card,Paid
1359,51359,26/11/2024,debit card,Paid
7465,57465,08/06/2025,Upi,Paid
6984,56984,2024-09-04,credit card,Pending
251,50251,29/11/2025,,Paid
4839,54839,04-10-2025,COD,Paid
7997,57997,2024-12-05,Debit Card,Paid
3288,53288,09/10/2025,UPI,Paid
3186,53186,02/02/2025,Debit Card,Paid
1184,51184,30-12-2025,Debit Card,Paid
7883,57883,2025-12-17,UPI,Paid
5936,55936,12-08-2025,COD,Paid
5953,55953,17/02/2024,UPI,Paid
1745,51745,09/08/2025,UPI,Paid
3075,53075,30/01/2024,UPI,Refunded
2163,52163,2024-07-10,UPI,Paid
6079,56079,18-06-2025,UPI,Refunded
1320,51320,22-08-2026,Debit Card,Failed
3000,53000,2024-04-17,Debit Card,Paid
7344,57344,2024-09-01,Debit Card,Paid
5931,55931,2024-04-13,upi,Paid
4279,54279,2026-04-18,,Paid
982,50982,24/07/2025,UPI,Paid
6484,56484,01/10/2025,UPI,Paid
522,50522,15-07-2024,DEBIT CARD,Paid
3193,53193,2024-06-13,Net Banking,Paid
7259,57259,15-03-2026,UPI,Pending
1085,51085,01-06-2026,Debit Card,PAID
1164,51164,19-08-2024,Debit Card,Paid
6077,56077,,Credit Card,Failed
2709,52709,2024-06-04,Credit Card,PAID
2172,52172,2026-01-19,Debit Card,Pending
498,50498,20-01-2024,cod,Paid
1855,51855,25/11/2024,COD,Failed
2498,52498,2026-06-06,UPI,Paid
3471,53471,14/06/2025,Net Banking,Failed
5537,55537,2024-04-21,COD,Paid
1350,51350,01/10/2025,COD,
4988,54988,2026-05-27,Credit Card,Refunded
5483,55483,12/04/2024,Net Banking,Paid
3686,53686,2024-05-01,UPI,Paid
1709,51709,05-06-2024,UPI,Paid
7103,57103,06/04/2025,NET BANKING,PAID
7120,57120,2024-03-18,UPI,Paid
835,50835,06-01-2025,COD,Paid
721,50721,2024-06-06,UPI,Paid
698,50698,29-08-2026,UPI,Pending
7025,57025,09/07/2025,Credit Card,
3446,53446,30/06/2026,Debit Card,Refunded
3969,53969,2026-03-15,UPI,Paid
6253,56253,14/10/2024,Credit Card,Paid
5947,55947,2026-05-27,UPI,Paid
4421,54421,2025-08-03,cod,Pending
4689,54689,10-03-2026,UPI,Refunded
4672,54672,2026-03-09,Credit Card,Paid
3191,53191,2026-07-27,UPI,Pending
646,50646,2024-11-30,Credit Card,Paid
7441,57441,2024-01-21,UPI,Pending
3008,53008,02-03-2024,UPI,Failed
2020,52020,,UPI,Paid
5969,55969,01/09/2024,credit card,Paid
2271,52271,22-02-2024,upi,Paid
1028,51028,2024-03-10,UPI,paid
7293,57293,27/08/2024,Debit Card,Paid
951,50951,2025-10-02,DEBIT CARD,Paid
5120,55120,24/02/2025,UPI,REFUNDED
1830,51830,11/01/2025,UPI,
5924,55924,2024-07-06,UPI,Failed
3872,53872,07-01-2026,COD,Paid
5794,55794,14/08/2025,Debit Card,Pending
2073,52073,02/10/2024,UPI,Paid
5073,55073,14/12/2025,UPI,Failed
5821,55821,2024-01-15,Credit Card,Paid
5183,55183,2024-10-24,UPI,
7574,57574,13/02/2025,Credit Card,Paid
6700,56700,18/02/2026,UPI,Refunded
2318,52318,2025-11-01,Debit Card,PENDING
5649,55649,21/07/2025,UPI,Refunded
6116,56116,20/11/2024,Net Banking,Pending
1923,51923,27-01-2024,UPI,Paid
1077,51077,26/09/2024,Credit Card,Pending
6263,56263,2025-03-18,Credit Card,Paid
4058,54058,2026-03-04,COD,
2480,52480,24-05-2024,UPI,Paid
2136,52136,2024-06-17,UPI,Paid
5400,55400,27-05-2026,,Refunded
5964,55964,28-09-2025,Credit Card,failed
6403,56403,2024-05-01,UPI,Paid
5997,55997,2025-03-15,Debit Card,Paid
7829,57829,10/04/2024,Debit Card,Paid
4623,54623,23-07-2025,cod,Paid
7456,57456,22-07-2025,upi,Paid
1391,51391,2024-12-02,COD,Paid
2493,52493,2025-08-09,UPI,Pending
1286,51286,16-02-2024,UPI,Paid
5369,55369,2026-03-12,Credit Card,Paid
4664,54664,18-07-2025,Credit Card,Paid
462,50462,24/09/2025,UPI,Paid
3674,53674,2025-07-07,UPI,Paid
301,50301,2024-01-11,Credit Card,Paid
7170,57170,05/08/2025,DEBIT CARD,Paid
5041,55041,21-04-2025,Debit Card,Paid
5916,55916,2026-06-26,UPI,Paid
1526,51526,2024-01-21,UPI,
3942,53942,30-03-2025,Debit Card,Paid
7305,57305,2025-03-04,UPI,Paid
4061,54061,07/01/2024,Credit Card,Paid
2064,52064,28-02-2024,COD,Paid
5627,55627,2026-04-12,Net Banking,Paid
4260,54260,02-09-2024,COD,Paid
5054,55054,14/06/2026,UPI,Pending
854,50854,10-11-2025,UPI,Paid
2284,52284,04-12-2024,Credit Card,PAID
292,50292,03-11-2024,,Paid
3459,53459,05/07/2026,UPI,Paid
3481,53481,2025-01-21,UPI,Paid
1220,51220,04/04/2025,UPI,Paid
2771,52771,2026-06-22,Credit Card,Failed
1101,51101,08-04-2024,UPI,Paid
3745,53745,08-07-2025,Credit Card,Paid
1058,51058,30-08-2025,UPI,Paid
1641,51641,14-11-2025,Debit Card,Paid
2360,52360,15/06/2024,Debit Card,Paid
808,50808,06/01/2025,UPI,Pending
3436,53436,2026-01-07,UPI,Paid
5327,55327,09-04-2026,,Refunded
4398,54398,20/02/2024,CREDIT CARD,Paid
1859,51859,12/10/2025,UPI,Paid
5273,55273,2026-05-03,Debit Card,Refunded
6920,56920,08-09-2024,COD,Paid
3502,53502,20/12/2025,Debit Card,Failed
551,50551,21/05/2024,upi,Paid
5435,55435,2024-12-24,Net Banking,Paid
3286,53286,2025-02-19,COD,Paid
7735,57735,2024-09-29,Cod,Refunded
1493,51493,2025-07-15,UPI,Paid
6066,56066,19-06-2025,UPI,Paid
2793,52793,2025-09-06,Debit Card,Paid
4137,54137,10/07/2024,UPI,Refunded
1091,51091,2025-12-01,UPI,Paid
3869,53869,23/06/2024,UPI,Paid
182,50182,11-01-2025,Net Banking,Paid
4255,54255,,COD,PAID
339,50339,2025-01-28,UPI,Refunded
3931,53931,05-06-2024,UPI,Pending
7533,57533,22-06-2024,Credit Card,Paid
5454,55454,16/11/2025,Debit Card,Paid
3818,53818,2024-09-08,COD,Paid
7913,57913,2026-04-30,Credit Card,Failed
4587,54587,2024-02-16,UPI,Paid
4251,54251,2025-05-18,UPI,Paid
6410,56410,2024-04-17,UPI,Paid
2436,52436,17/07/2024,Net Banking,Pending
886,50886,2026-04-04,DEBIT CARD,Paid
2421,52421,2024-09-01,UPI,Paid
2538,52538,2024-01-02,Net Banking,Paid
6431,56431,09/07/2025,COD,Paid
3611,53611,2025-07-02,UPI,Refunded
1835,51835,2024-10-13,UPI,Paid
4579,54579,2025-02-09,Net Banking,Paid
1079,51079,19/04/2025,Net Banking,Failed
4748,54748,2026-02-10,COD,PAID
5053,55053,2025-06-16,UPI,Paid
6320,56320,2024-05-31,Upi,Paid
2537,52537,10/03/2024,UPI,Paid
1442,51442,12-02-2024,Net Banking,Paid
4299,54299,2026-05-23,COD,Paid
2392,52392,15/03/2026,UPI,Paid
7750,57750,2025-01-07,UPI,Pending
1828,51828,2024-01-04,UPI,PAID
1664,51664,2024-03-23,COD,Pending
5694,55694,2025-02-23,cod,Refunded
3148,53148,11/05/2024,COD,Paid
403,50403,2025-01-10,Debit Card,Paid
3744,53744,08/03/2026,COD,
7360,57360,2025-06-22,Credit Card,Paid
7190,57190,04-01-2024,Upi,Paid
6527,56527,24-10-2025,,PAID
3258,53258,2026-04-03,UPI,Paid
5962,55962,2026-04-27,Credit Card,Paid
5728,55728,12/07/2024,Credit Card,Failed
5943,55943,03-11-2025,COD,Pending
417,50417,2026-01-09,UPI,Paid
2855,52855,23-07-2025,UPI,Paid
2361,52361,13-11-2025,UPI,Paid
1071,51071,2026-03-13,UPI,Paid
2772,52772,2024-09-04,UPI,Failed
7973,57973,30-08-2025,UPI,Paid
1209,51209,06-07-2026,Credit Card,Paid
4615,54615,23-02-2024,UPI,Paid
6674,56674,2025-03-05,COD,pending
5921,55921,2025-06-24,Credit Card,Paid
3847,53847,2024-07-21,COD,Paid
1452,51452,05-04-2026,UPI,Failed
6760,56760,16/06/2026,UPI,Paid
6631,56631,2025-06-19,Credit Card,Paid
5693,55693,2026-06-19,Credit Card,Failed
4736,54736,15/04/2024,UPI,Paid
359,50359,2025-05-16,Net Banking,paid
34,50034,2026-07-08,Debit Card,Paid
304,50304,08-10-2024,Net Banking,Paid
1195,51195,28/01/2024,net banking,Pending
2930,52930,2026-04-03,UPI,Paid
777,50777,27/02/2026,COD,Paid
4578,54578,15/02/2025,upi,Paid
6928,56928,31/01/2024,upi,Paid
6178,56178,03-04-2024,upi,Pending
469,50469,2026-07-05,UPI,Paid
1143,51143,2024-08-18,Upi,
4517,54517,09/03/2026,Credit Card,Refunded
827,50827,29/07/2025,UPI,paid
7893,57893,2025-01-02,Upi,Paid
3892,53892,2026-01-25,Credit Card,Paid
5301,55301,2026-07-04,Credit Card,Paid
3632,53632,2026-07-23,Credit Card,paid
667,50667,2025-03-02,Credit Card,
6477,56477,2025-07-09,debit card,Paid
6252,56252,2025-09-06,Upi,Pending
6063,56063,2026-01-24,UPI,paid
7718,57718,2026-05-29,COD,failed
2543,52543,17-01-2026,UPI,Paid
224,50224,,Debit Card,Paid
3714,53714,2024-02-24,Upi,Paid
5240,55240,2026-03-22,UPI,refunded
5700,55700,2025-10-17,Net Banking,Paid
59,50059,2025-12-17,Credit Card,
2744,52744,26/09/2025,Debit Card,paid
7908,57908,18-08-2026,Credit Card,PAID
7964,57964,2025-09-06,Debit Card,Paid
5060,55060,03/12/2025,Upi,Paid
3667,53667,2025-09-26,Credit Card,PAID
3431,53431,28-11-2024,UPI,Pending
825,50825,2024-09-09,Net Banking,Paid
414,50414,2024-10-14,UPI,Failed
791,50791,2025-03-26,Credit Card,PAID
7110,57110,2026-08-15,UPI,Paid
1829,51829,11/04/2025,UPI,Paid
2481,52481,21-10-2025,UPI,Paid
3450,53450,07/02/2024,UPI,PAID
6696,56696,07-04-2025,Credit Card,Paid
4477,54477,2025-01-24,UPI,Paid
1753,51753,04-06-2026,UPI,Paid
6055,56055,27-04-2025,UPI,Paid
5068,55068,2026-04-22,debit card,Paid
3247,53247,13/06/2026,Debit Card,Failed
4882,54882,19/11/2025,UPI,Paid
2303,52303,2025-01-04,Debit Card,Paid
1675,51675,2025-12-27,Net Banking,Paid
4026,54026,02-07-2026,CREDIT CARD,Paid
2943,52943,13/10/2025,UPI,Paid
6312,56312,2024-05-08,Credit Card,Pending
4632,54632,31/10/2024,COD,Paid
193,50193,30/03/2024,Credit Card,Paid
4699,54699,29/01/2025,Debit Card,paid
4097,54097,14/02/2024,Net Banking,Paid
3988,53988,06-08-2026,,Paid
3422,53422,2024-01-24,UPI,Paid
5261,55261,23/06/2025,Credit Card,Refunded
5773,55773,2026-02-01,,Paid
1877,51877,18/11/2025,UPI,Paid
7217,57217,2024-06-26,Debit Card,Pending
6769,56769,11-09-2024,COD,Paid
5260,55260,2024-11-20,UPI,PAID
7020,57020,27/12/2025,COD,Paid
291,50291,2024-04-11,UPI,Paid
636,50636,2025-01-23,,Paid
5375,55375,30/07/2024,Debit Card,Paid
2635,52635,2024-05-29,Cod,Pending
1915,51915,08/11/2025,Credit Card,Paid
788,50788,23-12-2025,UPI,Paid
5262,55262,2024-11-08,UPI,Paid
3756,53756,15/06/2024,Credit Card,Failed
4929,54929,2024-08-09,UPI,Refunded
5859,55859,2026-07-07,Net Banking,PAID
2503,52503,21/04/2025,UPI,Paid
920,50920,2024-01-20,UPI,Paid
4449,54449,2026-05-29,UPI,Paid
6131,56131,2025-11-13,net banking,Paid
6001,56001,15/01/2025,Credit Card,Paid
7021,57021,2024-05-19,Credit Card,Paid
560,50560,2024-12-30,cod,Failed
5990,55990,14/05/2024,Credit Card,Paid
7675,57675,26/09/2025,Debit Card,
1491,51491,03-02-2025,Credit Card,Paid
2871,52871,2024-10-23,COD,Paid
1152,51152,06-08-2024,UPI,PAID
3853,53853,2025-03-23,Credit Card,Paid
5330,55330,2025-02-07,COD,Refunded
